time,hour,actual_city_mw,pred_city_mw,rmse_city_MW,mae_city_MW,nrmse_city_pct,bias_city_MW
2025-09-03 19:00:00,19,9.3,0.0,9.3,9.3,2.3926061985274516,-9.3
2025-09-04 06:00:00,6,11.069999999999999,5.631302423732124,5.438697576267875,5.438697576267875,1.3992109175155638,-5.438697576267875
2025-09-04 07:00:00,7,47.93,22.531187103290407,25.398812896709593,25.398812896709593,6.534339480850145,-25.398812896709593
2025-09-04 08:00:00,8,97.82999999999998,84.56427908893029,13.265720911069693,13.265720911069693,3.4128651698667287,-13.265720911069693
2025-09-04 09:00:00,9,133.25,118.11511182567848,15.134888174321517,15.134888174321517,3.893744866656074,-15.134888174321517
2025-09-04 10:00:00,10,150.99,143.76732554517898,7.222674454821032,7.222674454821032,1.8581737280162023,-7.222674454821032
2025-09-04 11:00:00,11,185.20999999999998,155.83675714027171,29.373242859728265,29.373242859728265,7.556839025487962,-29.373242859728265
2025-09-04 12:00:00,12,162.01,157.4003656726147,4.609634327385294,4.609634327385294,1.1859182435104272,-4.609634327385294
2025-09-04 13:00:00,13,166.07999999999998,148.69948147602952,17.380518523970466,17.380518523970466,4.471477027319669,-17.380518523970466
2025-09-04 14:00:00,14,151.09,134.6181308943411,16.471869105658897,16.471869105658897,4.237709260594872,-16.471869105658897
2025-09-04 15:00:00,15,100.35,88.39650439745628,11.953495602543711,11.953495602543711,3.0752696422276036,-11.953495602543711
2025-09-04 16:00:00,16,71.23,43.85871004474085,27.37128995525915,27.37128995525915,7.041797635338194,-27.37128995525915
